FPR,TPR,Threshold
0.011869158878504673,0.3480108991825613,0.9857445948775594
0.011962616822429906,0.3480108991825613,0.9857375244863241
0.011962616822429906,0.34967302452316074,0.9854936721940469
0.01205607476635514,0.34967302452316074,0.9854890039383705
0.01205607476635514,0.350708446866485,0.9853355193129313
0.012149532710280374,0.350708446866485,0.9853291019138303
0.012149532710280374,0.3528610354223433,0.9849861697750104
0.012242990654205607,0.3528610354223433,0.9849847451767433
0.012242990654205607,0.3544959128065395,0.98473103661191
0.012336448598130842,0.3544959128065395,0.9847277126402805
0.012336448598130842,0.3553133514986376,0.9846185251075074
0.012429906542056075,0.3553133514986376,0.984616431766869
0.012429906542056075,0.3574659400544959,0.9842744217282017
0.012523364485981308,0.3574659400544959,0.984274061069331
0.012523364485981308,0.3576566757493188,0.9842397218823977
0.012616822429906542,0.3576566757493188,0.9842293319557123
0.012616822429906542,0.3584468664850136,0.9841059292772516
0.012710280373831775,0.3584468664850136,0.9841021701479192
0.012710280373831775,0.35904632152588556,0.9840381802739575
0.01280373831775701,0.35904632152588556,0.9840378415293697
0.01280373831775701,0.35956403269754766,0.9839698569569012
0.012897196261682243,0.35956403269754766,0.9839677981619619
0.012897196261682243,0.36062670299727523,0.9837883834145987
0.012990654205607476,0.36062670299727523,0.983787861354756
0.012990654205607476,0.3617438692098093,0.9835815923538487
0.013084112149532711,0.3617438692098093,0.9835779394048054
0.013084112149532711,0.36487738419618526,0.982949454124642
0.013177570093457944,0.36487738419618526,0.9829406527022255
0.013177570093457944,0.36514986376021796,0.9829102143837113
0.013271028037383177,0.36514986376021796,0.9829074936493014
0.013271028037383177,0.368283378746594,0.9824205797930141
0.013364485981308412,0.368283378746594,0.982418366559909
0.013364485981308412,0.3737874659400545,0.981227486208343
0.013457943925233645,0.3737874659400545,0.9812069517514288
0.013457943925233645,0.37408719346049046,0.9811241633371226
0.013551401869158878,0.37408719346049046,0.9811187208053299
0.013551401869158878,0.3765122615803815,0.9806796443777392
0.013644859813084113,0.3765122615803815,0.9806779154339692
